parcel,zoning
35299,20505
35113,20521
35630,20505
71927,20563
72141,20433
7667,20495
29110,20495
22164,20505
9734,20495
21897,20495
17946,20495
61234,20505
61375,20505
61377,20505
61378,20505
34807,20495
35014,20495
9759,20495
9851,20495
35347,20495
35465,20495
7839,20495
68055,20495
40105,20502
22095,20495
38461,20505
38638,20505
18028,20495
18045,20495
35798,20502
68653,20540
68704,20540
68781,20580
61800,20505
45069,20495
14077,20495
14084,20495
35143,20495
22357,20495
22397,20495
53318,20495
69083,20632
75882,20535
76216,20521
68674,20541
76138,20214
76002,20521
76309,20195
76793,20540
76094,20521
76131,20535
76149,20521
77043,20529
76769,20521
76861,20521
76950,20521
76989,20521
22053,20521
68760,20638
69272,20521
67655,20632
69712,20563
70057,20277
72809,20500
72485,20102
67529,20349
70244,20543
74043,20563
72094,20671
74264,20563
74400,20563
70178,20521
72536,20671
70198,20540
73533,20430
74466,20521
73898,20430
72848,20502
74226,20665
74068,20540
74035,20521
61364,20495
74357,20521
74496,20521
74685,20521
74794,20521
74914,20521
75039,20521
38643,20495
61524,20504
75165,20521
75306,20535
22464,20495
70471,20540
70547,20521
72692,20495
72711,20495
69914,20331
70896,20521
70929,20540
71141,20521
71091,20540
71225,20521
71164,20540
57574,20495
57591,20495
38944,20505
29490,20495
24900,20495
42722,20505
18452,20495
22598,20495
57666,20495
18397,20495
18428,20495
77227,20521
77125,20540
77477,20521
77581,20521
75501,20564
80168,20521
39019,20505
39134,20505
18524,20495
29596,20495
29627,20495
57762,20495
57776,20495
72769,20495
29678,20505
25029,20495
56180,20521
25109,20495
22723,20495
62122,20495
42715,20495
14629,20495
14671,20495
18639,20495
18648,20495
39453,20505
22797,20495
39530,20505
39552,20505
39642,20505
77354,20495
77439,20416
77898,20495
80256,20495
14904,20495
45330,20504
45170,20495
14975,20495
18758,20495
23108,20505
29821,20495
29835,20495
58022,20495
77655,20529
15174,20495
62536,20495
80270,20495
80376,20495
15283,20495
43147,20505
43152,20505
30308,20505
80450,20495
80457,20495
43040,20495
43106,20495
15391,20495
70575,20323
15508,20495
78332,20540
78334,20540
43276,20502
25323,20495
45752,20504
45842,20504
58270,20495
78294,20495
80307,20521
80518,20521
53693,20495
80734,20521
62677,20503
14950,20521
45644,20505
18928,20495
62748,20505
18986,20495
58459,20495
18172,20505
23582,20495
84533,20521
58512,20495
84435,20495
66907,20249
58657,20521
60281,20521
62826,20495
62827,20495
25908,20256
24670,20521
32210,20553
15720,20495
80904,20495
80920,20495
80972,20495
72861,20664
70279,20664
46221,20495
81345,20521
63043,20495
63057,20495
63145,20495
43931,20495
19273,20495
23274,20521
85172,20521
69204,20632
85268,20521
85282,20521
85326,20521
25930,20495
53862,20495
30681,20521
46134,20521
88111,20495
88123,20495
46236,20521
88340,20495
44485,20496
78771,20495
78820,20495
19430,20495
81438,20495
46621,20521
54114,20521
81483,20521
53947,20495
19510,20495
63602,20504
96090,20495
96113,20495
92144,20495
100084,20495
30891,20505
31076,20551
46303,20495
59046,20495
59083,20495
92175,20495
85134,20256
85255,20256
54093,20495
54151,20495
61395,20509
61713,20509
100210,20495
30866,20253
30911,20495
59148,20495
92300,20495
92339,20505
54174,20495
92470,20495
59280,20495
26222,20495
42251,20493
59387,20495
31031,20495
31148,20495
81993,20521
104339,20505
19770,20495
96173,20495
85734,20500
11269,20521
46485,20272
81865,20495
46747,20495
92733,20505
81945,20495
63956,20495
79237,20495
100422,20495
9315,20540
78981,20417
59495,20495
85773,20521
54302,20495
54319,20495
81971,20495
82068,20495
92754,20495
92763,20495
58905,20502
82228,20495
92837,20495
54362,20495
104370,20495
88699,20495
11147,20495
82368,20495
93048,20495
19828,20495
19840,20495
19853,20495
19378,20521
19884,20495
108068,20521
108096,20521
82530,20495
93171,20495
93181,20495
93191,20535
88883,20495
96319,20495
19904,20495
112039,20540
112189,20540
31452,20495
31456,20495
26518,20495
11581,20495
82598,20521
82682,20521
82755,20521
82659,20495
19696,20505
108611,20521
11475,20495
47094,20495
47110,20495
82372,20502
31538,20495
31556,20495
11643,20495
108886,20521
96801,20495
81071,20399
82950,20314
93327,20495
82918,20495
83145,20521
83204,20521
100784,20502
86320,20495
112093,20495
31569,20495
93427,20495
82960,20495
31713,20495
108530,20495
101066,20495
93556,20521
47296,20495
11745,20540
116084,20579
101239,20495
31745,20495
104706,20495
116357,20521
93802,20535
71681,20563
123535,20563
123388,20521
123549,20521
59881,20495
29664,20563
31816,20495
116552,20540
116747,20505
116653,20563
117221,20563
116533,20521
116852,20521
117114,20521
108479,20267
31901,20495
93875,20521
93880,20535
47437,20495
116916,20505
123819,20292
109187,20521
109196,20521
109398,20521
109617,20267
8158,20563
109574,20540
109717,20521
109826,20521
109883,20521
86439,20495
123720,20521
123704,20502
123977,20509
97026,20495
97033,20495
108985,20495
54629,20495
109950,20521
89192,20495
7955,20511
120264,20540
120665,20521
121122,20540
120922,20563
112604,20563
112686,20521
124402,20502
124787,20521
124822,20521
89283,20495
60037,20495
89560,20521
54712,20495
89371,20495
47673,20495
22728,20260
96268,20521
93846,20495
93904,20495
110311,20521
117791,20521
104891,20495
122141,20521
121224,20521
121081,20260
121365,20521
121169,20563
121644,20521
121672,20286
121783,20286
121377,20256
122050,20563
122099,20563
122403,20521
122126,20563
122185,20563
122309,20563
122348,20563
122498,20563
121658,20540
121834,20579
121894,20579
54799,20495
54814,20495
94153,20495
47732,20495
123953,20495
109639,20495
109642,20495
123014,20505
83327,20495
113033,20563
112635,20267
112644,20267
113171,20540
38845,20311
124145,20495
124253,20495
117466,20495
54910,20495
54927,20495
89612,20495
94218,20521
101413,20495
94238,20521
110148,20495
121180,20567
125316,20521
86074,20500
125578,20521
118911,20563
82936,20267
113447,20521
118425,20563
118588,20521
118650,20521
118771,20521
119084,20540
118935,20521
119152,20540
119136,20521
119183,20521
119292,20540
101575,20495
97533,20495
101625,20495
83759,20521
127505,20563
127571,20563
127743,20563
127797,20563
123166,20521
123184,20521
118233,20495
131295,20521
131375,20521
101669,20495
101742,20495
101790,20495
125183,20495
55119,20495
25630,20499
118333,20495
118460,20495
47869,20521
135281,20521
135314,20521
135318,20521
135703,20540
136133,20625
135800,20563
136471,20563
135540,20521
136622,20623
136635,20328
136838,20543
136291,20326
135592,20521
136843,20623
136931,20625
137231,20521
139410,20651
135720,20521
137449,20623
137730,20540
137851,20112
135973,20521
138085,20623
138170,20623
137589,20535
138277,20368
101879,20495
101880,20495
110714,20495
125396,20495
125406,20495
125624,20495
113327,20505
135507,20115
138614,20540
138502,20129
138639,20540
125681,20563
125811,20495
105667,20521
126035,20563
125147,20292
126108,20563
83555,20495
105556,20521
97678,20495
119375,20260
119604,20563
136523,20258
105485,20246
119735,20521
119820,20521
116276,20519
118996,20545
143005,20521
143310,20521
143737,20305
143377,20521
143504,20579
143629,20521
143777,20521
143920,20521
144237,20579
119368,20495
102231,20495
131570,20521
131646,20521
131787,20521
131820,20521
94484,20521
126448,20563
105388,20495
86879,20495
132589,20521
83793,20495
123715,20540
83843,20495
144385,20563
124015,20579
126323,20563
83912,20495
125958,20579
105706,20521
105721,20521
145019,20521
145034,20521
105744,20521
105762,20521
123123,20495
97837,20495
97840,20495
97871,20495
110737,20495
144649,20593
143713,20531
144978,20521
145421,20596
145074,20521
144733,20587
145367,20521
145818,20285
89976,20521
126726,20563
136391,20264
126919,20563
127101,20563
128889,20563
138866,20625
139850,20651
97987,20495
105383,20223
106534,20521
106549,20521
127913,20521
127844,20563
113745,20495
129036,20540
130183,20563
128212,20521
128467,20521
129555,20563
129353,20267
129013,20521
129435,20521
129491,20521
129630,20521
130070,20521
126213,20495
129864,20521
130302,20521
130316,20521
130320,20535
89851,20495
89876,20495
89882,20495
98134,20495
128454,20505
113654,20521
145689,20563
145765,20563
86990,20495
87022,20495
87039,20495
106853,20632
107139,20521
107240,20521
107280,20521
98287,20495
98293,20495
106656,20277
98395,20502
140495,20162
140506,20162
140637,20642
140685,20650
141685,20593
140567,20645
141137,20645
141144,20645
124858,20246
141366,20656
147295,20563
147562,20563
141579,20579
90243,20521
90287,20521
142288,20293
142437,20293
147101,20540
147396,20540
147777,20579
132276,20495
132621,20495
105736,20355
110966,20495
107379,20540
102879,20495
107606,20521
94746,20495
94749,20495
111169,20495
147198,20593
98354,20495
98382,20495
141810,20593
141849,20593
141408,20521
114196,20502
130580,20267
114348,20540
114351,20540
142383,20540
89986,20495
90061,20495
17996,20246
127089,20288
139957,20652
147920,20579
94726,20521
148019,20524
141004,20241
148555,20593
90105,20495
90170,20495
123249,20505
98590,20495
98619,20495
141397,20495
147473,20456
140400,20224
148937,20592
148711,20614
148815,20281
55297,20495
148760,20545
90433,20495
142179,20567
131245,20563
133473,20521
134409,20521
134804,20521
103285,20495
103323,20495
87272,20495
133752,20521
133897,20521
133972,20521
134098,20521
134207,20521
134228,20521
134258,20521
90750,20521
114293,20256
114338,20505
86601,20256
133259,20495
99224,20521
134517,20521
131884,20579
134912,20521
134192,20540
114515,20495
114516,20495
149551,20593
149348,20188
59775,20504
149430,20579
95135,20495
95182,20495
86757,20502
86997,20502
87363,20502
55356,20495
55357,20495
114788,20540
114619,20495
149057,20140
140739,20481
87574,20495
55418,20495
55468,20495
99076,20495
149892,20653
65202,20336
65912,20336
83252,20498
148219,20135
148985,20543
107927,20521
150608,20646
150984,20646
104635,20502
64093,20574
64139,20308
83593,20502
83891,20434
80829,20269
128673,20256
28744,20499
133545,20563
141769,20512
133457,20246
141344,20646
146224,20549
146638,20290
134036,20495
134205,20495
109706,20267
87872,20540
123305,20292
146421,20563
71870,20563
111924,20563
95328,20495
99162,20495
111635,20591
111769,20591
111862,20540
151145,20540
151426,20388
111946,20563
115566,20540
87713,20495
115792,20540
95399,20495
99193,20495
99200,20495
91402,20521
87718,20495
102848,20502
103256,20563
149064,20581
87777,20495
87804,20495
150688,20227
151976,20563
151677,20505
26207,20260
152888,20625
152007,20579
152129,20540
78516,20320
114432,20502
99289,20495
87934,20495
55493,20495
55510,20495
55551,20495
103763,20495
103786,20495
103792,20495
55633,20495
27419,20497
152607,20540
152649,20579
79843,20199
115346,20505
152971,20540
153186,20563
153244,20579
146568,20103
111977,20495
27203,20495
115510,20495
152525,20128
43528,20499
95142,20521
151547,20103
115719,20495
115887,20495
52180,20527
54737,20504
22815,20579
20822,20509
55708,20495
27128,20505
54331,20502
98475,20502
99005,20502
99467,20495
53452,20341
53454,20341
27643,20497
27561,20258
27258,20495
95717,20495
97595,20632
90705,20267
27525,20495
99711,20495
95983,20495
96014,20495
55986,20495
55992,20495
99878,20495
27762,20495
100005,20495
91886,20495
48092,20505
48929,20521
49171,20521
48355,20495
48609,20495
48731,20495
48876,20495
49353,20495
49457,20495
49458,20495
49565,20505
49852,20505
49981,20505
50458,20521
49713,20495
50025,20495
50074,20495
50419,20495
50478,20495
50508,20495
50742,20495
51025,20505
50633,20277
48908,20267
48385,20246
50062,20618
48456,20499
89845,20563
51130,20502
48584,20499
51077,20495
50238,20388
51227,20495
51551,20495
51768,20495
4072,20505
4468,20495
101,20540
761,20543
4794,20495
4841,20495
628,20540
636,20540
4374,20563
22,20521
242,20505
4415,20521
4494,20521
5003,20495
4569,20521
4578,20521
4428,20563
4515,20563
4548,20563
2531,20256
4688,20521
789,20540
728,20521
4829,20521
972,20521
4335,20540
5041,20540
1169,20540
1153,20521
1343,20540
1213,20521
1578,20540
5342,20495
5299,20521
5313,20521
1942,20540
1973,20540
2196,20521
12078,20521
8173,20521
8213,20521
8287,20521
8291,20521
1414,20495
11964,20495
36459,20505
12038,20495
5662,20521
578,20514
2880,20521
2893,20521
20003,20495
16024,20495
20042,20495
20091,20495
23995,20495
36092,20502
36109,20502
36835,20505
44392,20505
44571,20505
44572,20505
44679,20505
44714,20505
20254,20495
16325,20495
24167,20495
24175,20495
3081,20521
5627,20260
3231,20521
28076,20495
52107,20521
52395,20505
48106,20495
48159,20495
40749,20505
52359,20495
3456,20521
5516,20495
3422,20505
52576,20505
37007,20505
37241,20521
37328,20521
37372,20521
37428,20521
40667,20505
12280,20495
12321,20495
16480,20495
28182,20495
40381,20495
40422,20495
5983,20521
37311,20505
44516,20495
44824,20495
40881,20505
40885,20505
40888,20505
3369,20495
16548,20495
16592,20495
16597,20495
56290,20495
6104,20521
52631,20521
37973,20505
8457,20505
8493,20505
8686,20505
8678,20521
3863,20521
20538,20495
40960,20505
40994,20505
12524,20495
3874,20495
3892,20495
16644,20495
16659,20495
56338,20495
56351,20495
56403,20495
60445,20495
64505,20521
64510,20671
60363,20495
37301,20495
52728,20505
12571,20495
